code_region,region,departement,rang_vaccinal,date_debut_semaine,nb
75,NAQ,47,2,2021-02-08,1276
75,NAQ,47,1,2021-02-15,716
75,NAQ,47,2,2021-02-15,1743
75,NAQ,47,1,2021-02-22,568
75,NAQ,47,2,2021-02-22,1855
75,NAQ,47,1,2021-03-01,1236
75,NAQ,47,2,2021-03-01,1647
75,NAQ,47,1,2021-03-08,2054
75,NAQ,47,2,2021-03-08,1247
75,NAQ,47,1,2021-03-15,4118
75,NAQ,47,2,2021-03-15,441
75,NAQ,47,1,2021-03-22,5095
75,NAQ,47,2,2021-03-22,500
75,NAQ,47,1,2021-03-29,6134
75,NAQ,47,2,2021-03-29,859
75,NAQ,47,1,2021-04-05,3887
75,NAQ,47,2,2021-04-05,1737
75,NAQ,47,1,2021-04-12,1284
75,NAQ,47,2,2021-04-12,3961
75,NAQ,47,1,2021-04-19,495
75,NAQ,47,2,2021-04-19,5147
75,NAQ,47,1,2021-04-26,262
75,NAQ,47,2,2021-04-26,6273
76,OCC,48,1,2021-01-18,820
76,OCC,48,1,2021-01-25,793
76,OCC,48,2,2021-01-25,20
76,OCC,48,1,2021-02-01,564
76,OCC,48,2,2021-02-01,102
76,OCC,48,1,2021-02-08,361
76,OCC,48,2,2021-02-08,252
76,OCC,48,1,2021-02-15,328
76,OCC,48,2,2021-02-15,529
76,OCC,48,1,2021-02-22,102
76,OCC,48,2,2021-02-22,721
76,OCC,48,1,2021-03-01,250
76,OCC,48,2,2021-03-01,533
76,OCC,48,1,2021-03-08,374
76,OCC,48,2,2021-03-08,357
76,OCC,48,1,2021-03-15,461
76,OCC,48,2,2021-03-15,326
76,OCC,48,1,2021-03-22,626
76,OCC,48,2,2021-03-22,249
76,OCC,48,1,2021-03-29,1073
76,OCC,48,2,2021-03-29,260
76,OCC,48,1,2021-04-05,724
76,OCC,48,2,2021-04-05,428
76,OCC,48,1,2021-04-12,475
76,OCC,48,2,2021-04-12,329
76,OCC,48,1,2021-04-19,419
76,OCC,48,2,2021-04-19,576
76,OCC,48,1,2021-04-26,252
76,OCC,48,2,2021-04-26,983
52,PDL,49,1,2021-01-18,3892
52,PDL,49,2,2021-01-18,11
52,PDL,49,1,2021-01-25,3692
52,PDL,49,2,2021-01-25,276
52,PDL,49,1,2021-02-01,3577
52,PDL,49,2,2021-02-01,1428
52,PDL,49,1,2021-02-08,2923
52,PDL,49,2,2021-02-08,2477
52,PDL,49,1,2021-02-15,2892
52,PDL,49,2,2021-02-15,2977
52,PDL,49,1,2021-02-22,2544
52,PDL,49,2,2021-02-22,3360
52,PDL,49,1,2021-03-01,3184
52,PDL,49,2,2021-03-01,3075
52,PDL,49,1,2021-03-08,4871
52,PDL,49,2,2021-03-08,2766
52,PDL,49,1,2021-03-15,8217
52,PDL,49,2,2021-03-15,2061
52,PDL,49,1,2021-03-22,9440
52,PDL,49,2,2021-03-22,2012
52,PDL,49,1,2021-03-29,9821
52,PDL,49,2,2021-03-29,3090
52,PDL,49,1,2021-04-05,6709
52,PDL,49,2,2021-04-05,4362
52,PDL,49,1,2021-04-12,3066
52,PDL,49,2,2021-04-12,8601
52,PDL,49,1,2021-04-19,1610
52,PDL,49,2,2021-04-19,9800
52,PDL,49,1,2021-04-26,539
52,PDL,49,2,2021-04-26,9950
28,NOR,50,1,2021-01-18,2985
28,NOR,50,1,2021-01-25,2933
28,NOR,50,2,2021-01-25,149
28,NOR,50,1,2021-02-01,2145
28,NOR,50,2,2021-02-01,922
28,NOR,50,1,2021-02-08,1697
28,NOR,50,2,2021-02-08,1922
28,NOR,50,1,2021-02-15,2112
28,NOR,50,2,2021-02-15,2422
28,NOR,50,1,2021-02-22,1966
28,NOR,50,2,2021-02-22,2715
28,NOR,50,1,2021-03-01,2809
28,NOR,50,2,2021-03-01,2171
28,NOR,50,1,2021-03-08,5727
28,NOR,50,2,2021-03-08,1449
28,NOR,50,1,2021-03-15,6220
28,NOR,50,2,2021-03-15,1815
28,NOR,50,1,2021-03-22,7631
28,NOR,50,2,2021-03-22,2040
28,NOR,50,1,2021-03-29,8289
28,NOR,50,2,2021-03-29,4074
28,NOR,50,1,2021-04-05,7161
28,NOR,50,2,2021-04-05,5749
28,NOR,50,1,2021-04-12,3990
28,NOR,50,2,2021-04-12,6963
28,NOR,50,1,2021-04-19,1650
28,NOR,50,2,2021-04-19,8482
28,NOR,50,1,2021-04-26,684
28,NOR,50,2,2021-04-26,8310
44,GES,51,1,2021-01-18,3577
44,GES,51,1,2021-01-25,3040
44,GES,51,2,2021-01-25,5
44,GES,51,1,2021-02-01,1921
44,GES,51,2,2021-02-01,97
44,GES,51,1,2021-02-08,149
44,GES,51,2,2021-02-08,1261
44,GES,51,1,2021-02-15,620
44,GES,51,2,2021-02-15,3402
44,GES,51,1,2021-02-22,620
44,GES,51,2,2021-02-22,3032
44,GES,51,1,2021-03-01,3338
44,GES,51,2,2021-03-01,1879
44,GES,51,1,2021-03-08,5952
44,GES,51,2,2021-03-08,53
44,GES,51,1,2021-03-15,4660
44,GES,51,2,2021-03-15,387
44,GES,51,1,2021-03-22,7022
44,GES,51,2,2021-03-22,509
44,GES,51,1,2021-03-29,4625
44,GES,51,2,2021-03-29,3109
44,GES,51,1,2021-04-05,3376
44,GES,51,2,2021-04-05,3532
44,GES,51,1,2021-04-12,1322
44,GES,51,2,2021-04-12,4937
44,GES,51,1,2021-04-19,601
44,GES,51,2,2021-04-19,7304
44,GES,51,1,2021-04-26,1076
44,GES,51,2,2021-04-26,4609
44,GES,52,1,2021-01-18,1779
44,GES,52,2,2021-01-18,1
44,GES,52,1,2021-01-25,948
44,GES,52,2,2021-01-25,127
44,GES,52,1,2021-02-01,178
44,GES,52,2,2021-02-01,1205
44,GES,52,1,2021-02-08,437
44,GES,52,2,2021-02-08,750
44,GES,52,1,2021-02-15,254
44,GES,52,2,2021-02-15,1418
44,GES,52,1,2021-02-22,281
44,GES,52,2,2021-02-22,818
44,GES,52,1,2021-03-01,954
44,GES,52,2,2021-03-01,114
44,GES,52,1,2021-03-08,1272
44,GES,52,2,2021-03-08,352
44,GES,52,1,2021-03-15,1239
44,GES,52,2,2021-03-15,45
44,GES,52,1,2021-03-22,1971
44,GES,52,2,2021-03-22,229
44,GES,52,1,2021-03-29,2396
44,GES,52,2,2021-03-29,600
44,GES,52,1,2021-04-05,1564
44,GES,52,2,2021-04-05,915
44,GES,52,1,2021-04-12,1113
44,GES,52,2,2021-04-12,1325
44,GES,52,1,2021-04-19,7
44,GES,52,2,2021-04-19,2301
44,GES,52,1,2021-04-26,9
44,GES,52,2,2021-04-26,2187
52,PDL,53,1,2021-01-18,2133
52,PDL,53,1,2021-01-25,2372
52,PDL,53,2,2021-01-25,181
52,PDL,53,1,2021-02-01,1149
52,PDL,53,2,2021-02-01,559
52,PDL,53,1,2021-02-08,912
52,PDL,53,2,2021-02-08,906
52,PDL,53,1,2021-02-15,1467
52,PDL,53,2,2021-02-15,1722
52,PDL,53,1,2021-02-22,353
52,PDL,53,2,2021-02-22,2358
52,PDL,53,1,2021-03-01,1807
52,PDL,53,2,2021-03-01,1135
52,PDL,53,1,2021-03-08,3689
52,PDL,53,2,2021-03-08,354
52,PDL,53,1,2021-03-15,4652
52,PDL,53,2,2021-03-15,1125
52,PDL,53,1,2021-03-22,6137
52,PDL,53,2,2021-03-22,185
52,PDL,53,1,2021-03-29,6968
52,PDL,53,2,2021-03-29,1018
52,PDL,53,1,2021-04-05,3865
52,PDL,53,2,2021-04-05,2476
52,PDL,53,1,2021-04-12,1075
52,PDL,53,2,2021-04-12,5058
52,PDL,53,1,2021-04-19,236
52,PDL,53,2,2021-04-19,5868
52,PDL,53,1,2021-04-26,276
52,PDL,53,2,2021-04-26,6390
44,GES,54,1,2021-01-18,7704
44,GES,54,2,2021-01-18,20
44,GES,54,1,2021-01-25,2001
44,GES,54,2,2021-01-25,826
44,GES,54,1,2021-02-01,415
44,GES,54,2,2021-02-01,6340
44,GES,54,1,2021-02-08,1579
44,GES,54,2,2021-02-08,5235
44,GES,54,1,2021-02-15,2148
44,GES,54,2,2021-02-15,5274
44,GES,54,1,2021-02-22,3628
44,GES,54,2,2021-02-22,1774
44,GES,54,1,2021-03-01,10609
44,GES,54,2,2021-03-01,450
44,GES,54,1,2021-03-08,12382
44,GES,54,2,2021-03-08,113
44,GES,54,1,2021-03-15,10546
44,GES,54,2,2021-03-15,381
44,GES,54,1,2021-03-22,6829
44,GES,54,2,2021-03-22,3169
44,GES,54,1,2021-03-29,6305
44,GES,54,2,2021-03-29,9739
44,GES,54,1,2021-04-05,1180
44,GES,54,2,2021-04-05,10776
44,GES,54,1,2021-04-12,22
44,GES,54,2,2021-04-12,10322
44,GES,54,1,2021-04-19,49
44,GES,54,2,2021-04-19,6708
44,GES,54,1,2021-04-26,419
44,GES,54,2,2021-04-26,5722
44,GES,55,1,2021-01-18,1624
44,GES,55,1,2021-01-25,1702
44,GES,55,2,2021-01-25,15
44,GES,55,1,2021-02-01,390
44,GES,55,2,2021-02-01,85
44,GES,55,1,2021-02-08,185
44,GES,55,2,2021-02-08,8
44,GES,55,1,2021-02-15,191
44,GES,55,2,2021-02-15,1628
44,GES,55,1,2021-02-22,216
44,GES,55,2,2021-02-22,1557
44,GES,55,1,2021-03-01,35
44,GES,55,2,2021-03-01,370
44,GES,55,1,2021-03-08,1105
44,GES,55,2,2021-03-08,189
44,GES,55,1,2021-03-15,1743
44,GES,55,2,2021-03-15,143
44,GES,55,1,2021-03-22,2015
44,GES,55,2,2021-03-22,55
44,GES,55,1,2021-03-29,3704
44,GES,55,2,2021-03-29,36
44,GES,55,1,2021-04-05,3093
44,GES,55,2,2021-04-05,903
44,GES,55,1,2021-04-12,495
44,GES,55,2,2021-04-12,1733
44,GES,55,1,2021-04-19,208
44,GES,55,2,2021-04-19,2256
44,GES,55,1,2021-04-26,503
44,GES,55,2,2021-04-26,3081
53,BRE,56,1,2021-01-18,3902
53,BRE,56,1,2021-01-25,4070
53,BRE,56,2,2021-01-25,184
53,BRE,56,1,2021-02-01,3779
53,BRE,56,2,2021-02-01,574
53,BRE,56,1,2021-02-08,2777
53,BRE,56,2,2021-02-08,1585
53,BRE,56,1,2021-02-15,4157
53,BRE,56,2,2021-02-15,3686
53,BRE,56,1,2021-02-22,3004
53,BRE,56,2,2021-02-22,3750
53,BRE,56,1,2021-03-01,3265
53,BRE,56,2,2021-03-01,3475
53,BRE,56,1,2021-03-08,5513
53,BRE,56,2,2021-03-08,2595
53,BRE,56,1,2021-03-15,5788
53,BRE,56,2,2021-03-15,3128
53,BRE,56,1,2021-03-22,8901
53,BRE,56,2,2021-03-22,2733
53,BRE,56,1,2021-03-29,10200
53,BRE,56,2,2021-03-29,3138
53,BRE,56,1,2021-04-05,11180
53,BRE,56,2,2021-04-05,4897
53,BRE,56,1,2021-04-12,9443
53,BRE,56,2,2021-04-12,5968
53,BRE,56,1,2021-04-19,4278
53,BRE,56,2,2021-04-19,9417
53,BRE,56,1,2021-04-26,2114
53,BRE,56,2,2021-04-26,9679
44,GES,57,1,2021-01-18,3488
44,GES,57,2,2021-01-18,44
44,GES,57,1,2021-01-25,3946
44,GES,57,2,2021-01-25,1212
44,GES,57,1,2021-02-01,3758
44,GES,57,2,2021-02-01,2016
44,GES,57,1,2021-02-08,5731
44,GES,57,2,2021-02-08,1026
44,GES,57,1,2021-02-15,5415
44,GES,57,2,2021-02-15,3228
44,GES,57,1,2021-02-22,10541
44,GES,57,2,2021-02-22,3654
44,GES,57,1,2021-03-01,17931
44,GES,57,2,2021-03-01,4400
44,GES,57,1,2021-03-08,14451
44,GES,57,2,2021-03-08,5150
44,GES,57,1,2021-03-15,17661
44,GES,57,2,2021-03-15,4867
44,GES,57,1,2021-03-22,12647
44,GES,57,2,2021-03-22,10873
44,GES,57,1,2021-03-29,9935
44,GES,57,2,2021-03-29,13031
44,GES,57,1,2021-04-05,8630
44,GES,57,2,2021-04-05,13223
44,GES,57,1,2021-04-12,1167
44,GES,57,2,2021-04-12,17581
44,GES,57,1,2021-04-19,1457
44,GES,57,2,2021-04-19,12793
44,GES,57,1,2021-04-26,199
44,GES,57,2,2021-04-26,10056
27,BFC,58,1,2021-01-18,2942
27,BFC,58,2,2021-01-18,1
27,BFC,58,1,2021-01-25,2988
27,BFC,58,2,2021-01-25,2
27,BFC,58,1,2021-02-01,1469
27,BFC,58,2,2021-02-01,94
27,BFC,58,1,2021-02-08,1540
27,BFC,58,2,2021-02-08,514
27,BFC,58,1,2021-02-15,635
27,BFC,58,2,2021-02-15,3115
27,BFC,58,1,2021-02-22,174
27,BFC,58,2,2021-02-22,2935
27,BFC,58,1,2021-03-01,1887
27,BFC,58,2,2021-03-01,1484
27,BFC,58,1,2021-03-08,1967
27,BFC,58,2,2021-03-08,1450
27,BFC,58,1,2021-03-15,2563
27,BFC,58,2,2021-03-15,545
27,BFC,58,1,2021-03-22,4819
27,BFC,58,2,2021-03-22,38
27,BFC,58,1,2021-03-29,4400
27,BFC,58,2,2021-03-29,1517
27,BFC,58,1,2021-04-05,2751
27,BFC,58,2,2021-04-05,1678
27,BFC,58,1,2021-04-12,2053
27,BFC,58,2,2021-04-12,2733
27,BFC,58,1,2021-04-19,519
27,BFC,58,2,2021-04-19,4807
27,BFC,58,1,2021-04-26,353
27,BFC,58,2,2021-04-26,3623
32,HDF,59,1,2021-01-18,18380
32,HDF,59,2,2021-01-18,82
32,HDF,59,1,2021-01-25,7342
32,HDF,59,2,2021-01-25,2134
32,HDF,59,1,2021-02-01,600
32,HDF,59,2,2021-02-01,6075
32,HDF,59,1,2021-02-08,4308
32,HDF,59,2,2021-02-08,7816
32,HDF,59,1,2021-02-15,8371
32,HDF,59,2,2021-02-15,16987
32,HDF,59,1,2021-02-22,12971
32,HDF,59,2,2021-02-22,6617
32,HDF,59,1,2021-03-01,31160
32,HDF,59,2,2021-03-01,969
32,HDF,59,1,2021-03-08,33517
32,HDF,59,2,2021-03-08,4023
32,HDF,59,1,2021-03-15,34083
32,HDF,59,2,2021-03-15,5824
32,HDF,59,1,2021-03-22,35560
32,HDF,59,2,2021-03-22,11319
32,HDF,59,1,2021-03-29,25498
32,HDF,59,2,2021-03-29,25987
32,HDF,59,1,2021-04-05,10594
32,HDF,59,2,2021-04-05,29255
32,HDF,59,1,2021-04-12,4504
32,HDF,59,2,2021-04-12,33623
32,HDF,59,1,2021-04-19,3767
32,HDF,59,2,2021-04-19,34949
32,HDF,59,1,2021-04-26,1330
32,HDF,59,2,2021-04-26,24603
32,HDF,60,1,2021-01-18,4099
32,HDF,60,2,2021-01-18,3
32,HDF,60,1,2021-01-25,2490
32,HDF,60,2,2021-01-25,46
32,HDF,60,1,2021-02-01,590
32,HDF,60,2,2021-02-01,741
32,HDF,60,1,2021-02-08,1845
32,HDF,60,2,2021-02-08,1867
32,HDF,60,1,2021-02-15,2749
32,HDF,60,2,2021-02-15,3781
32,HDF,60,1,2021-02-22,3275
32,HDF,60,2,2021-02-22,2530
32,HDF,60,1,2021-03-01,6208
32,HDF,60,2,2021-03-01,486
32,HDF,60,1,2021-03-08,8879
32,HDF,60,2,2021-03-08,1739
32,HDF,60,1,2021-03-15,10490
32,HDF,60,2,2021-03-15,2739
32,HDF,60,1,2021-03-22,14611
32,HDF,60,2,2021-03-22,3542
32,HDF,60,1,2021-03-29,12088
32,HDF,60,2,2021-03-29,5935
32,HDF,60,1,2021-04-05,4972
32,HDF,60,2,2021-04-05,8191
32,HDF,60,1,2021-04-12,3845
32,HDF,60,2,2021-04-12,11574
32,HDF,60,1,2021-04-19,2008
32,HDF,60,2,2021-04-19,15645
32,HDF,60,1,2021-04-26,998
32,HDF,60,2,2021-04-26,11941
28,NOR,61,1,2021-01-18,3145
28,NOR,61,2,2021-01-18,4
28,NOR,61,1,2021-01-25,2653
28,NOR,61,2,2021-01-25,86
28,NOR,61,1,2021-02-01,2085
28,NOR,61,2,2021-02-01,647
28,NOR,61,1,2021-02-08,1238
28,NOR,61,2,2021-02-08,2032
28,NOR,61,1,2021-02-15,371
28,NOR,61,2,2021-02-15,2997
28,NOR,61,1,2021-02-22,111
28,NOR,61,2,2021-02-22,2526
28,NOR,61,1,2021-03-01,772
28,NOR,61,2,2021-03-01,1981
28,NOR,61,1,2021-03-08,2988
28,NOR,61,2,2021-03-08,809
28,NOR,61,1,2021-03-15,3384
28,NOR,61,2,2021-03-15,78
28,NOR,61,1,2021-03-22,4985
28,NOR,61,2,2021-03-22,61
28,NOR,61,1,2021-03-29,5671
28,NOR,61,2,2021-03-29,773
28,NOR,61,1,2021-04-05,4084
28,NOR,61,2,2021-04-05,3109
28,NOR,61,1,2021-04-12,2022
28,NOR,61,2,2021-04-12,3576
28,NOR,61,1,2021-04-19,224
28,NOR,61,2,2021-04-19,5325
28,NOR,61,1,2021-04-26,58
28,NOR,61,2,2021-04-26,5346
32,HDF,62,1,2021-01-18,7180
32,HDF,62,2,2021-01-18,2
32,HDF,62,1,2021-01-25,3699
32,HDF,62,2,2021-01-25,612
32,HDF,62,1,2021-02-01,194
32,HDF,62,2,2021-02-01,2334
32,HDF,62,1,2021-02-08,1784
32,HDF,62,2,2021-02-08,4321
32,HDF,62,1,2021-02-15,4538
32,HDF,62,2,2021-02-15,6788
32,HDF,62,1,2021-02-22,6473
32,HDF,62,2,2021-02-22,2919
32,HDF,62,1,2021-03-01,21844
32,HDF,62,2,2021-03-01,378
32,HDF,62,1,2021-03-08,27180
32,HDF,62,2,2021-03-08,1669
32,HDF,62,1,2021-03-15,29811
32,HDF,62,2,2021-03-15,3258
32,HDF,62,1,2021-03-22,28268
32,HDF,62,2,2021-03-22,4798
32,HDF,62,1,2021-03-29,18778
32,HDF,62,2,2021-03-29,15978
32,HDF,62,1,2021-04-05,4064
32,HDF,62,2,2021-04-05,27720
32,HDF,62,1,2021-04-12,2660
32,HDF,62,2,2021-04-12,28114
32,HDF,62,1,2021-04-19,1041
32,HDF,62,2,2021-04-19,29588
32,HDF,62,1,2021-04-26,1056
32,HDF,62,2,2021-04-26,16225
84,ARA,63,1,2021-01-18,3542
84,ARA,63,1,2021-01-25,3763
84,ARA,63,2,2021-01-25,299
84,ARA,63,1,2021-02-01,3136
84,ARA,63,2,2021-02-01,1047
84,ARA,63,1,2021-02-08,2837
84,ARA,63,2,2021-02-08,1326
84,ARA,63,1,2021-02-15,1057
84,ARA,63,2,2021-02-15,3023
84,ARA,63,1,2021-02-22,1229
84,ARA,63,2,2021-02-22,3195
84,ARA,63,1,2021-03-01,3554
84,ARA,63,2,2021-03-01,2867
84,ARA,63,1,2021-03-08,4457
84,ARA,63,2,2021-03-08,2469
84,ARA,63,1,2021-03-15,8247
84,ARA,63,2,2021-03-15,1008
84,ARA,63,1,2021-03-22,11914
84,ARA,63,2,2021-03-22,703
84,ARA,63,1,2021-03-29,9920
84,ARA,63,2,2021-03-29,2397
84,ARA,63,1,2021-04-05,4956
84,ARA,63,2,2021-04-05,3257
84,ARA,63,1,2021-04-12,1898
84,ARA,63,2,2021-04-12,8403
84,ARA,63,1,2021-04-19,564
84,ARA,63,2,2021-04-19,11791
84,ARA,63,1,2021-04-26,660
84,ARA,63,2,2021-04-26,10614
75,NAQ,64,1,2021-01-18,4047
75,NAQ,64,2,2021-01-18,2
75,NAQ,64,1,2021-01-25,4095
75,NAQ,64,2,2021-01-25,414
75,NAQ,64,1,2021-02-01,3837
75,NAQ,64,2,2021-02-01,776
75,NAQ,64,1,2021-02-08,3427
75,NAQ,64,2,2021-02-08,1383
75,NAQ,64,1,2021-02-15,875
75,NAQ,64,2,2021-02-15,4076
75,NAQ,64,1,2021-02-22,3116
75,NAQ,64,2,2021-02-22,3970
75,NAQ,64,1,2021-03-01,4660
75,NAQ,64,2,2021-03-01,3925
75,NAQ,64,1,2021-03-08,7034
75,NAQ,64,2,2021-03-08,3401
75,NAQ,64,1,2021-03-15,13048
75,NAQ,64,2,2021-03-15,819
75,NAQ,64,1,2021-03-22,14154
75,NAQ,64,2,2021-03-22,2991
75,NAQ,64,1,2021-03-29,14287
75,NAQ,64,2,2021-03-29,3612
75,NAQ,64,1,2021-04-05,11047
75,NAQ,64,2,2021-04-05,6311
75,NAQ,64,1,2021-04-12,3228
75,NAQ,64,2,2021-04-12,12572
75,NAQ,64,1,2021-04-19,1408
75,NAQ,64,2,2021-04-19,13080
75,NAQ,64,1,2021-04-26,339
75,NAQ,64,2,2021-04-26,13054
76,OCC,65,1,2021-01-18,553
76,OCC,65,2,2021-01-18,1
76,OCC,65,1,2021-01-25,1159
76,OCC,65,2,2021-01-25,55
76,OCC,65,1,2021-02-01,1179
76,OCC,65,2,2021-02-01,794
76,OCC,65,1,2021-02-08,1224
76,OCC,65,2,2021-02-08,1179
76,OCC,65,1,2021-02-15,755
76,OCC,65,2,2021-02-15,2299
76,OCC,65,1,2021-02-22,605
76,OCC,65,2,2021-02-22,2430
76,OCC,65,1,2021-03-01,2458
76,OCC,65,2,2021-03-01,1709
76,OCC,65,1,2021-03-08,1893
76,OCC,65,2,2021-03-08,1209
76,OCC,65,1,2021-03-15,2788
76,OCC,65,2,2021-03-15,659
76,OCC,65,1,2021-03-22,4123
76,OCC,65,2,2021-03-22,584
76,OCC,65,1,2021-03-29,5228
76,OCC,65,2,2021-03-29,1479
76,OCC,65,1,2021-04-05,4349
76,OCC,65,2,2021-04-05,1623
76,OCC,65,1,2021-04-12,4944
76,OCC,65,2,2021-04-12,2850
76,OCC,65,1,2021-04-19,2911
76,OCC,65,2,2021-04-19,4462
76,OCC,65,1,2021-04-26,18
76,OCC,65,2,2021-04-26,4474
76,OCC,66,1,2021-01-18,3445
76,OCC,66,2,2021-01-18,47
76,OCC,66,1,2021-01-25,4061
76,OCC,66,2,2021-01-25,324
76,OCC,66,1,2021-02-01,3518
76,OCC,66,2,2021-02-01,1021
76,OCC,66,1,2021-02-08,2932
76,OCC,66,2,2021-02-08,2133
76,OCC,66,1,2021-02-15,1866
76,OCC,66,2,2021-02-15,3649
76,OCC,66,1,2021-02-22,2003
76,OCC,66,2,2021-02-22,3559
76,OCC,66,1,2021-03-01,2390
76,OCC,66,2,2021-03-01,3341
76,OCC,66,1,2021-03-08,3530
76,OCC,66,2,2021-03-08,2623
76,OCC,66,1,2021-03-15,4574
76,OCC,66,2,2021-03-15,1679
76,OCC,66,1,2021-03-22,5677
76,OCC,66,2,2021-03-22,1854
76,OCC,66,1,2021-03-29,6742
76,OCC,66,2,2021-03-29,1225
76,OCC,66,1,2021-04-05,3450
76,OCC,66,2,2021-04-05,2909
76,OCC,66,1,2021-04-12,3606
76,OCC,66,2,2021-04-12,4896
76,OCC,66,1,2021-04-19,1689
76,OCC,66,2,2021-04-19,6030
76,OCC,66,1,2021-04-26,1388
76,OCC,66,2,2021-04-26,6034
44,GES,67,1,2021-01-18,6576
44,GES,67,2,2021-01-18,9
44,GES,67,1,2021-01-25,4031
44,GES,67,2,2021-01-25,602
44,GES,67,1,2021-02-01,5979
44,GES,67,2,2021-02-01,1863
44,GES,67,1,2021-02-08,5527
44,GES,67,2,2021-02-08,2833
44,GES,67,1,2021-02-15,4076
44,GES,67,2,2021-02-15,5629
44,GES,67,1,2021-02-22,4059
44,GES,67,2,2021-02-22,4886
44,GES,67,1,2021-03-01,3578
44,GES,67,2,2021-03-01,5982
44,GES,67,1,2021-03-08,6384
44,GES,67,2,2021-03-08,4856
44,GES,67,1,2021-03-15,9557
44,GES,67,2,2021-03-15,3012
44,GES,67,1,2021-03-22,12918
44,GES,67,2,2021-03-22,2248
44,GES,67,1,2021-03-29,13632
44,GES,67,2,2021-03-29,2177
44,GES,67,1,2021-04-05,12930
44,GES,67,2,2021-04-05,4666
44,GES,67,1,2021-04-12,10720
44,GES,67,2,2021-04-12,9745
44,GES,67,1,2021-04-19,6855
44,GES,67,2,2021-04-19,13975
44,GES,67,1,2021-04-26,6570
44,GES,67,2,2021-04-26,12877
44,GES,68,1,2021-01-18,2935
44,GES,68,1,2021-01-25,4444
44,GES,68,2,2021-01-25,694
44,GES,68,1,2021-02-01,4301
44,GES,68,2,2021-02-01,518
44,GES,68,1,2021-02-08,5327
44,GES,68,2,2021-02-08,288
44,GES,68,1,2021-02-15,3004
44,GES,68,2,2021-02-15,2586
44,GES,68,1,2021-02-22,2636
44,GES,68,2,2021-02-22,4481
44,GES,68,1,2021-03-01,7055
44,GES,68,2,2021-03-01,4363
44,GES,68,1,2021-03-08,7928
44,GES,68,2,2021-03-08,4902
44,GES,68,1,2021-03-15,9340
44,GES,68,2,2021-03-15,2766
44,GES,68,1,2021-03-22,10256
44,GES,68,2,2021-03-22,2525
44,GES,68,1,2021-03-29,6668
44,GES,68,2,2021-03-29,4758
44,GES,68,1,2021-04-05,6374
44,GES,68,2,2021-04-05,7948
44,GES,68,1,2021-04-12,6140
44,GES,68,2,2021-04-12,9664
44,GES,68,1,2021-04-19,2395
44,GES,68,2,2021-04-19,10130
44,GES,68,1,2021-04-26,1273
44,GES,68,2,2021-04-26,6262
84,ARA,69,1,2021-01-18,10530
84,ARA,69,2,2021-01-18,7
84,ARA,69,1,2021-01-25,10600
84,ARA,69,2,2021-01-25,863
84,ARA,69,1,2021-02-01,3840
84,ARA,69,2,2021-02-01,2189
84,ARA,69,1,2021-02-08,5988
84,ARA,69,2,2021-02-08,5758
84,ARA,69,1,2021-02-15,3568
84,ARA,69,2,2021-02-15,11681
84,ARA,69,1,2021-02-22,3423
84,ARA,69,2,2021-02-22,10387
84,ARA,69,1,2021-03-01,13025
84,ARA,69,2,2021-03-01,4230
84,ARA,69,1,2021-03-08,17583
84,ARA,69,2,2021-03-08,3876
84,ARA,69,1,2021-03-15,21675
84,ARA,69,2,2021-03-15,1716
84,ARA,69,1,2021-03-22,22438
84,ARA,69,2,2021-03-22,2858
84,ARA,69,1,2021-03-29,23920
84,ARA,69,2,2021-03-29,11749
84,ARA,69,1,2021-04-05,18933
84,ARA,69,2,2021-04-05,17011
84,ARA,69,1,2021-04-12,10454
84,ARA,69,2,2021-04-12,23464
84,ARA,69,1,2021-04-19,6915
84,ARA,69,2,2021-04-19,23225
84,ARA,69,1,2021-04-26,2906
84,ARA,69,2,2021-04-26,26162
27,BFC,70,1,2021-01-18,1399
27,BFC,70,1,2021-01-25,1424
27,BFC,70,1,2021-02-01,1471
27,BFC,70,2,2021-02-01,20
27,BFC,70,1,2021-02-08,880
27,BFC,70,2,2021-02-08,1298
27,BFC,70,1,2021-02-15,737
27,BFC,70,2,2021-02-15,856
27,BFC,70,1,2021-02-22,214
27,BFC,70,2,2021-02-22,1111
27,BFC,70,1,2021-03-01,1819
27,BFC,70,2,2021-03-01,1281
27,BFC,70,1,2021-03-08,2282
27,BFC,70,2,2021-03-08,883
27,BFC,70,1,2021-03-15,3219
27,BFC,70,2,2021-03-15,708
27,BFC,70,1,2021-03-22,4549
27,BFC,70,2,2021-03-22,711
27,BFC,70,1,2021-03-29,2982
27,BFC,70,2,2021-03-29,1748
27,BFC,70,1,2021-04-05,2005
27,BFC,70,2,2021-04-05,2244
27,BFC,70,1,2021-04-12,1696
27,BFC,70,2,2021-04-12,3338
27,BFC,70,1,2021-04-19,1045
27,BFC,70,2,2021-04-19,4357
27,BFC,70,1,2021-04-26,1357
27,BFC,70,2,2021-04-26,2667
27,BFC,71,1,2021-01-18,4700
27,BFC,71,1,2021-01-25,4375
27,BFC,71,2,2021-01-25,194
27,BFC,71,1,2021-02-01,3810
27,BFC,71,2,2021-02-01,873
27,BFC,71,1,2021-02-08,1603
27,BFC,71,2,2021-02-08,3375
27,BFC,71,1,2021-02-15,1413
27,BFC,71,2,2021-02-15,3703
27,BFC,71,1,2021-02-22,1367
27,BFC,71,2,2021-02-22,3220
27,BFC,71,1,2021-03-01,5578
